Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
3.309,2.90693721499,0.801637177518,94.9486801032,2.21259758489,1.17372242045e-49
3.31,2.90785925471,0.799702729967,94.9499519301,2.20798800581,1.12986495429e-49
3.311,2.90878213473,0.797798738709,94.9512146014,2.20345945731,1.08764607653e-49
3.312,2.90970538495,0.795910534837,94.9525268119,2.19897249567,1.04700457417e-49
3.313,2.91062848873,0.794022159739,94.9538833914,2.19448254032,1.00788152068e-49
3.314,2.91155140297,0.792132314956,94.9552293929,2.18998469559,9.70220190613e-50
3.315,2.91247412664,0.790241001374,94.9565647305,2.18547895954,9.33965977358e-50
3.316,2.91339667536,0.788348726989,94.9578893381,2.18096674609,8.99066314041e-50
3.317,2.91431908207,0.786456522974,94.9592031802,2.17645093242,8.65470597333e-50
3.318,2.91524136332,0.784564912775,94.9605062111,2.17193298124,8.33130114111e-50
3.319,2.91616351852,0.782673896033,94.9617983649,2.16741289333,8.01997970868e-50
3.32,2.91708550699,0.78078226211,94.963079506,2.16288728552,7.72029025745e-50
3.321,2.91800657789,0.778867415801,94.9643481773,2.15829295716,7.43179823114e-50
3.322,2.91892601364,0.776907985791,94.9656026345,2.15357004168,7.15408530596e-50
3.323,2.91984380312,0.774903998916,94.9668422473,2.14871848043,6.88674878434e-50
3.324,2.92075993483,0.77285548199,94.9681870527,2.14374093913,6.62940101127e-50
3.325,2.92167468537,0.770771062731,94.9695212843,2.13865882399,6.38166881251e-50
3.326,2.92258852418,0.76866501946,94.9708422138,2.13351195937,6.1431929537e-50
3.327,2.92350163544,0.766543020978,94.9721497021,2.12831616437,5.9136276197e-50
3.328,2.92441401392,0.764405076876,94.973443439,2.123071418,5.69263991338e-50
3.329,2.92532563987,0.762250771456,94.9747230861,2.11777650681,5.47990937315e-50
3.33,2.92623640516,0.760077097883,94.9759881477,2.11242294755,5.27512750843e-50
3.331,2.92714621497,0.7578814764,94.977238091,2.10700344329,5.07799735258e-50
3.332,2.92805506199,0.755663920183,94.9784724926,2.10151796519,4.88823303241e-50
3.333,2.92896293878,0.753424442397,94.9796909186,2.09596648439,4.70555935388e-50
3.334,2.92986971905,0.751159606674,94.9809764799,2.09034112689,4.52971140318e-50
3.335,2.93077521541,0.748864254464,94.9822979907,2.08462664151,4.36043416274e-50
3.336,2.93167935766,0.746536679822,94.9836034344,2.07881700903,4.19748214164e-50
3.337,2.9325821345,0.744176902063,94.9848922053,2.07291218705,4.04061901969e-50
3.338,2.93348370523,0.741789843764,94.9861639143,2.06692592126,3.88961730496e-50
3.339,2.93438500991,0.739402702187,94.9874194323,2.06093463571,3.74425800397e-50
3.34,2.9352868282,0.737037755019,94.9886598886,2.05500101956,3.60433030426e-50
3.341,2.93618916538,0.734694988974,94.9898854613,2.04912510198,3.46963126884e-50
3.342,2.93709202676,0.732374390773,94.9910963321,2.04330691212,3.33996554197e-50
3.343,2.93799527064,0.730071795317,94.9923064931,2.03753508609,3.215145066e-50
3.344,2.93889868477,0.727781104147,94.9936267995,2.0317948685,3.09498880878e-50
3.345,2.93980220231,0.725500374293,94.9949321424,2.02607812955,2.97932250118e-50
3.346,2.94070582476,0.723229599801,94.996222522,2.02038488233,2.86797838454e-50
3.347,2.94160936696,0.720963567572,94.9974976973,2.01470045576,2.76079496739e-50
3.348,2.94251173619,0.718671900417,94.9987560245,2.00893917002,2.65761679142e-50
3.349,2.94341201428,0.716329446444,94.9999955251,2.00302996955,2.5582942061e-50
3.35,2.94431018262,0.713936235976,95.0012152306,1.99697278761,2.46268315169e-50
3.351,2.94520622193,0.711492299313,95.0024141365,1.99076755747,2.37064495046e-50
3.352,2.94610082675,0.70901726105,95.0035926434,1.98446956645,2.28204610558e-50
3.353,2.94699508894,0.706541344498,95.0048742129,1.97816666834,2.19675810767e-50
3.354,2.94788939557,0.704075160609,95.0061673574,1.97188692036,2.11465724841e-50
3.355,2.94878374793,0.70161870358,95.007442931,1.96562972727,2.03562444124e-50
3.356,2.94967820945,0.699173646814,95.0087009778,1.95939985061,1.95954504871e-50
3.357,2.95057333007,0.696754752581,95.0099422814,1.95323908705,1.88630871627e-50
3.358,2.95146960448,0.694375095159,95.0111678618,1.94718451527,1.81580921228e-50
3.359,2.9523670447,0.692034651183,95.0123781907,1.94123618685,1.747944274e-50
3.36,2.95326566267,0.689733397307,95.013573745,1.9353941533,1.68261545932e-50
3.361,2.95416530348,0.687466875139,95.0147546695,1.92964590156,1.61972800404e-50
3.362,2.95506568199,0.685227234688,95.0160446156,1.92397179737,1.55919068447e-50
3.363,2.95596667725,0.683011065704,95.0173379765,1.91836009935,1.50091568518e-50
3.364,2.95686829557,0.680818354233,95.018616378,1.91281046082,1.44481847167e-50
3.365,2.9577705401,0.678649002558,95.0198800342,1.90732267504,1.39081766779e-50
3.366,2.9586729454,0.67649065266,95.0211285057,1.90186175237,1.33883493778e-50
3.367,2.95957504353,0.674331037634,95.0223610936,1.89639291235,1.28879487266e-50
3.368,2.96047683237,0.67217015823,95.0235776209,1.8909161533,1.24062488093e-50
3.369,2.96137830977,0.670008015199,95.0247779079,1.88543147357,1.19425508328e-50
3.37,2.96227925389,0.667838934826,95.0259613421,1.87992275033,1.14961821127e-50
3.371,2.96317915373,0.665649872144,95.0271961223,1.87435426073,1.10664950982e-50
3.372,2.96407771293,0.663433464388,95.0284867222,1.86870511089,1.06528664329e-50
3.373,2.96497491956,0.661189727776,95.029759603,1.86297382245,1.0254696051e-50
3.374,2.96587076139,0.658918678508,95.0310141192,1.85716035948,9.87140630721e-51
3.375,2.96676555605,0.656628717784,95.0322500575,1.85128854147,9.50244113913e-51
3.376,2.96765968359,0.654329717144,95.0334674759,1.84538640607,9.14726526098e-51
3.377,2.96855319675,0.65202315727,95.0346661073,1.83945814166,8.80536338733e-51
3.378,2.96944609025,0.649709042636,95.0358456069,1.83350373832,8.47623948593e-51
3.379,2.97033835905,0.647387385156,95.037005623,1.8275232073,8.15941605842e-51
3.38,2.97122999888,0.645058218648,95.0382428016,1.82151848154,7.85443344792e-51
3.381,2.97212100515,0.642721569471,95.0395170911,1.81548883699,7.56084917243e-51
3.382,2.97301137228,0.640377442051,95.0407722526,1.80943318917,7.27823728323e-51
3.383,2.97390109462,0.638025840808,95.0420079253,1.80335152825,7.00618774714e-51
3.384,2.97479030294,0.635670126358,95.0432239344,1.79725341963,6.74430585195e-51
3.385,2.9756792056,0.633315512645,95.0444203042,1.79115373157,6.49221163398e-51
3.386,2.97656787644,0.630963854333,95.0455969526,1.78505776244,6.24953932711e-51
3.387,2.97745631407,0.628615149677,95.0467537001,1.77896551612,6.01593683228e-51
3.388,2.97834453188,0.626269755019,95.0479199282,1.7728785704,5.79106520694e-51
3.389,2.9792332072,0.623944046087,95.0491945658,1.76684554586,5.57459817346e-51
3.39,2.98012301216,0.621654030864,95.0504513524,1.76090987335,5.36622164594e-51
3.391,2.98101395966,0.619399688294,95.0516907497,1.75507159977,5.16563327477e-51
3.392,2.98190606253,0.617180997343,95.0529132258,1.74933077195,4.97254200806e-51
3.393,2.98279940692,0.614999682723,95.054119365,1.74369243126,4.7866676696e-51
3.394,2.98369419645,0.612860230888,95.0553099935,1.73816953006,4.60774055247e-51
3.395,2.98459056325,0.610765379922,95.0564859269,1.73277003307,4.43550102791e-51
3.396,2.98548852348,0.608715103554,95.0576478291,1.72749399883,4.26969916877e-51
3.397,2.98638809312,0.606709375537,95.0588622602,1.72234267976,4.11009438702e-51
3.398,2.98728885789,0.604738109409,95.0601377822,1.71728745089,3.95645508482e-51
3.399,2.98819024628,0.602787685981,95.0613984568,1.71228800583,3.80855831862e-51
3.4,2.98909211241,0.600854554317,95.0626443193,1.70733422656,3.66618947582e-51
3.401,2.98999446129,0.598938704248,95.0638755253,1.70242613579,3.52914196347e-51
3.402,2.99089726445,0.597039352804,95.0650921847,1.69756153903,3.39721690862e-51
3.403,2.99180010481,0.595146779515,95.0662937743,1.69271258802,3.27022286992e-51
3.404,2.99270259384,0.593252042433,95.0674795938,1.68785363076,3.14797555991e-51
3.405,2.99360472903,0.591355142828,95.0686494486,1.6829846644,3.0302975777e-51
3.406,2.99450650782,0.589456081971,95.0698081301,1.67810577416,2.91701815172e-51
3.407,2.99540808649,0.587558471515,95.0710847227,1.67322960207,2.80797289197e-51
3.408,2.99630985576,0.58567118866,95.0723462961,1.66837930776,2.70300355157e-51
3.409,2.9972120513,0.583799495012,95.0735931451,1.66357004931,2.60195779726e-51
3.41,2.99811467762,0.581943381426,95.0748254024,1.65880184721,2.50468898841e-51
3.411,2.99901773925,0.580102838765,95.076043204,1.65407472189,2.41105596432e-51
3.412,2.99992083977,0.578268889416,95.0772460791,1.6493628825,2.32092283946e-51
3.413,3.00082342217,0.576429087616,95.0784330773,1.64463051747,2.23415880638e-51
3.414,3.00172532615,0.574579963379,95.0796036546,1.63986761566,2.15063794591e-51
3.415,3.00262654619,0.572721522166,95.0807574743,1.63507416486,2.07023904457e-51
3.416,3.00352708769,0.570854012018,95.0819760099,1.63025225438,1.9928454187e-51
3.417,3.00442744505,0.568988442398,95.0832367812,1.62543318751,1.9183447452e-51
3.418,3.00532810781,0.567135573739,95.0844823645,1.62064699815,1.84662889859e-51
3.419,3.0062290795,0.565295398612,95.0857128418,1.61589370296,1.77759379418e-51
3.42,3.00713036364,0.563467909592,95.0869282972,1.6111733186,1.71113923705e-51
3.421,3.00803212228,0.561656542635,95.0881290488,1.60649579931,1.64716877673e-51
3.422,3.00893487264,0.559872381403,95.0893160703,1.60189319197,1.58558956724e-51
3.423,3.00983897861,0.558123059705,95.0904903493,1.59738762464,1.52631223246e-51
3.424,3.01074445279,0.55640855719,95.0916524115,1.59297914303,1.4692507364e-51
3.425,3.01165130763,0.55472885352,95.0928159541,1.58866801285,1.41432225846e-51
3.426,3.01255931829,0.553078854751,95.0940844664,1.584441334,1.3614470732e-51
3.427,3.01346808887,0.551449881132,95.0953402798,1.58027213091,1.31054843475e-51
3.428,3.01437745746,0.549838331609,95.0965834681,1.57615005243,1.26155246544e-51
3.429,3.01528742945,0.54824419602,95.0978142265,1.57207512141,1.21438804859e-51
3.43,3.01619801024,0.546667464208,95.0990327528,1.56804736071,1.1689867254e-51
3.431,3.01710874468,0.545098415504,95.1002385761,1.56403868119,1.12528259558e-51
3.432,3.01801908974,0.543525592908,95.1014308606,1.56001592643,1.08321222175e-51
3.433,3.01892895964,0.541947256617,95.1026092789,1.55597404491,1.04271453742e-51
3.434,3.01983835096,0.540363409844,95.1037736098,1.55191302937,1.00373075837e-51
3.435,3.02074720914,0.538772990821,95.1049235276,1.54782978523,9.66204297388e-52
3.436,3.02165500175,0.537165021797,95.1061796166,1.54369443656,9.30080682143e-52
3.437,3.02256124164,0.535529596383,95.1074284632,1.53947636507,8.95307476167e-52
3.438,3.023465916,0.533866730554,95.108661781,1.53517541042,8.61834202774e-52
3.439,3.02436901167,0.53217644027,95.1098789017,1.53079153661,8.2961227182e-52
3.44,3.02527058001,0.530460072897,95.1110792224,1.52632857277,7.98594909204e-52
3.441,3.02617080326,0.528721642625,95.1122623469,1.52179809786,7.68737089001e-52
3.442,3.02706980046,0.526963829885,95.1134278652,1.51720783235,7.39995468134e-52
3.443,3.02796756079,0.525186645939,95.1145751961,1.51255775081,7.12328323481e-52
3.444,3.02886407315,0.523390102037,95.1157037415,1.50784782784,6.85695491337e-52
3.445,3.02975989832,0.521585752391,95.1168917519,1.50311283283,6.6005830914e-52
3.446,3.03065606366,0.519794376201,95.1181301318,1.49841300439,6.35379559367e-52
3.447,3.03155303403,0.518025197636,95.1193528517,1.4937741587,6.11623415534e-52
3.448,3.03245081804,0.516278203818,95.1205602061,1.48919632487,5.8875539021e-52
3.449,3.03334942431,0.514553381881,95.1217524942,1.484679532,5.66742284972e-52
3.45,3.034249623,0.512865827969,95.1229311286,1.48026780658,5.45552142235e-52
3.451,3.03515242842,0.511235270721,95.124098328,1.47601872993,5.2515419888e-52
3.452,3.03605810013,0.509666318347,95.1252555427,1.47194590137,5.0551884161e-52
3.453,3.03696666358,0.50815893516,95.1264039041,1.46804940169,4.86617563983e-52
3.454,3.03787814339,0.506713085505,95.1275610228,1.46432956547,4.68422925042e-52
3.455,3.03879215771,0.505320805132,95.1288150855,1.46076469402,4.50908509498e-52
3.456,3.03970830326,0.503973812763,95.1300593015,1.45732913597,4.34048889396e-52
3.457,3.04062657973,0.502671760544,95.1312943767,1.45402201218,4.17819587215e-52
3.458,3.0415470028,0.501414622481,95.1325210227,1.45084338156,4.0219704035e-52
3.459,3.04246935428,0.500197856336,95.1337396498,1.44778011553,3.87158566915e-52
3.46,3.04339201906,0.498990008095,95.1349486533,1.44474045804,3.72682332828e-52
3.461,3.04431360171,0.497764158192,95.1361460528,1.44164577684,3.58747320128e-52
3.462,3.04523409509,0.496520317028,95.1373314593,1.43849604835,3.45333296469e-52
3.463,3.04615349192,0.495258494994,95.1385044737,1.43529124897,3.32420785763e-52
3.464,3.04707177951,0.493978602963,95.1396646773,1.43203106406,3.19991039911e-52
3.465,3.04798893351,0.492680333346,95.1408116158,1.4287145394,3.080260116e-52
3.466,3.04890493443,0.491363478241,95.1420498633,1.42534258491,2.96508328106e-52
3.467,3.04981977399,0.490028048373,95.1432885734,1.42191381391,2.85421266083e-52
3.468,3.05073344372,0.488674054453,95.1445144918,1.41842800963,2.74748727296e-52
3.469,3.05164622126,0.487306903792,95.1457274898,1.41490095438,2.64475215253e-52
3.47,3.05255871268,0.485938120337,95.1469279759,1.41136637386,2.54585812715e-52
3.471,3.05347124265,0.484573824786,95.148116261,1.40784220293,2.45066160051e-52
3.472,3.05438381189,0.483214014553,95.1492923285,1.40432844747,2.3590243439e-52
3.473,3.05529642113,0.481858687056,95.1504561626,1.40082511335,2.27081329565e-52
3.474,3.05620839308,0.4804952376,95.151606572,1.39729523186,2.18590036797e-52
3.475,3.05711860969,0.479103035766,95.1527412137,1.39367822835,2.10416226107e-52
3.476,3.05802662235,0.477674065117,95.1539087084,1.38995121362,2.02548028419e-52
3.477,3.05893241303,0.476208346808,95.1551383439,1.38611457346,1.94974018333e-52
3.478,3.05983596299,0.474705901973,95.1563520511,1.38216712941,1.87683197542e-52
3.479,3.06073760206,0.473173143495,95.1575492818,1.37812761234,1.80664978868e-52
3.48,3.06163778738,0.471618735835,95.1587297998,1.37402139617,1.73909170899e-52
3.481,3.06253663014,0.470044946703,95.1598931235,1.36985508301,1.6740596319e-52
3.482,3.06343411835,0.468451787234,95.1610386335,1.36562864745,1.61145912029e-52
3.483,3.06433023972,0.466839268552,95.162165692,1.36134206413,1.55119926727e-52
3.484,3.06522495795,0.465206974756,95.1632735994,1.35699405095,1.49319256421e-52
3.485,3.06611823203,0.463554417162,95.164384068,1.35258342905,1.43735477379e-52
3.486,3.06701004416,0.461881534377,95.1655993156,1.34811141202,1.38360480763e-52
3.487,3.06790038022,0.46018833806,95.1667956539,1.34357621946,1.33186460867e-52
3.488,3.06878922575,0.458474839859,95.1679723593,1.33897782475,1.2820590378e-52
3.489,3.06967681577,0.456745465226,95.1691290039,1.33432920879,1.23411576485e-52
3.49,3.07056340043,0.455004845024,95.1702653107,1.32964397573,1.18796516356e-52
3.491,3.07144898176,0.453253193652,95.1713807538,1.3249227241,1.14354021051e-52
3.492,3.0723335499,0.45149051743,95.1724747799,1.32016543944,1.10077638784e-52
3.493,3.07321710989,0.449717085565,95.1735468493,1.31537288311,1.05961158961e-52
3.494,3.07410001063,0.44793912435,95.1747302359,1.31056523582,1.01998603159e-52
3.495,3.07498259114,0.446162593619,95.1759187016,1.3057586007,9.81842164549e-53
3.496,3.07586484911,0.444387492551,95.1770865861,1.30095262815,9.45124590654e-53
3.497,3.07674678221,0.442613820331,95.1782336579,1.29614732002,9.09779983077e-53
3.498,3.07762840143,0.440841803834,95.1793597006,1.29134335103,8.75757008574e-53
3.499,3.07850982043,0.439073410329,95.1804646646,1.28654654139,8.43006252968e-53
3.5,3.07939114118,0.437310378268,95.1815485504,1.28176204256,8.11480149412e-53
3.501,3.08027236395,0.435552704589,95.1826112302,1.27698986158,7.81132909332e-53
3.502,3.08115348902,0.43380038623,95.1837944978,1.27223190239,7.51920455961e-53
3.503,3.08203459593,0.432054744905,95.1849757009,1.2674904382,7.23800360344e-53
3.504,3.08291614019,0.43032333904,95.1861367536,1.26278761373,6.96731779744e-53
3.505,3.08379850447,0.428612397977,95.1872782656,1.25814191676,6.70675398348e-53
3.506,3.0846816995,0.426921910039,95.1884005579,1.25355337411,6.45593370185e-53
3.507,3.08556573605,0.425251863562,95.1895039587,1.24902201256,6.21449264188e-53
3.508,3.0864506982,0.423603448583,95.1905889302,1.24455142072,5.98208011294e-53
3.509,3.0873369311,0.421982097698,95.1916564787,1.24015777112,5.75835853539e-53
3.51,3.08822471085,0.420392038717,95.1928358768,1.23585534895,5.54300295039e-53
3.511,3.08911405532,0.418833253815,95.1940216941,1.23164280528,5.33570054815e-53
3.512,3.09000498223,0.417305725177,95.1951911249,1.22751987563,5.13615021375e-53
3.513,3.09089741246,0.415807880048,95.1963446968,1.22348198583,4.94406208998e-53
3.514,3.09179097769,0.414333535418,95.197482497,1.21951086757,4.75915715647e-53
3.515,3.09268540163,0.41287806676,95.1986045388,1.2155928565,4.58116682463e-53
3.516,3.09358069382,0.411441463336,95.1997111467,1.21172797736,4.40983254759e-53
3.517,3.09447686375,0.410023714417,95.2008026499,1.20791625485,4.24490544491e-53
3.518,3.0953736334,0.408620264664,95.201895891,1.20414441828,4.08614594116e-53
3.519,3.09626993914,0.407214246526,95.2030954508,1.2003636881,3.93332341806e-53
3.52,3.09716499274,0.405793346657,95.2042778182,1.19653588207,3.78621587967e-53
3.521,3.0980587826,0.404357573511,95.2054424069,1.1926609807,3.64460963003e-53
3.522,3.09895129686,0.402906935535,95.2065886137,1.18873896452,3.50829896288e-53
3.523,3.09984260377,0.401442689057,95.2077159276,1.18477352899,3.37708586296e-53
3.524,3.10073298744,0.399969416443,95.2088241946,1.1807782796,3.25077971851e-53
3.525,3.10162265505,0.398490449571,95.209913291,1.17676311492,3.12919704449e-53
3.526,3.10251160008,0.39700579167,95.2109828229,1.17272802749,3.01216121612e-53
3.527,3.10339981589,0.395515445969,95.2121027,1.16867387291,2.89950221247e-53
3.528,3.10428725202,0.394018749053,95.2132834331,1.16459878148,2.79105636951e-53
3.529,3.10517373345,0.392513158055,95.2144446954,1.16049416916,2.68666614252e-53
3.53,3.10605912659,0.39099679819,95.2155858371,1.15635441679,2.58617987727e-53
3.531,3.1069434206,0.389469675558,95.2167062804,1.15217951025,2.48945158982e-53
3.532,3.10782660442,0.387931796255,95.217805432,1.14796943545,2.39634075455e-53
3.533,3.10870869309,0.386383560252,95.2188827245,1.14372535445,2.30671210006e-53
3.534,3.1095897873,0.384826638752,95.2199377437,1.13945222803,2.22043541276e-53
3.535,3.11046996267,0.383262308122,95.2210277454,1.13515453137,2.1373853478e-53
3.536,3.1113492099,0.381690572556,95.2221983217,1.1308327948,2.05744124701e-53
3.537,3.11222751951,0.38011143624,95.2233470052,1.12648578877,1.98048696367e-53
3.538,3.11310508701,0.378527907446,95.2244734946,1.12212248581,1.9064106939e-53
3.539,3.1139829514,0.376955245087,95.2255787335,1.11778851214,1.83510481427e-53
3.54,3.11486196156,0.375405695366,95.2266640461,1.11352054099,1.76646572546e-53
3.541,3.1157421326,0.373879245226,95.2277299215,1.10931860264,1.7003937019e-53
3.542,3.1166234796,0.372375881622,95.2287768574,1.10518272732,1.63679274685e-53
3.543,3.11750604533,0.370895989338,95.2298926728,1.10111514563,1.57557045306e-53
3.544,3.11839003992,0.369442339163,95.2310590786,1.09712399672,1.51663786853e-53
3.545,3.1192756484,0.368017302516,95.2322076968,1.09321566167,1.45990936734e-53
3.546,3.12016288991,0.366620863254,95.2333392018,1.08939017794,1.40530252529e-53
3.547,3.12105178343,0.365253005251,95.2344542752,1.08564758298,1.3527380002e-53
3.548,3.12194229311,0.363912943525,95.2355535252,1.08198560836,1.30213941668e-53
3.549,3.12283370033,0.362590329755,95.2366364378,1.07837329251,1.25343325518e-53
3.55,3.12372533109,0.361275590318,95.2377021602,1.07478195733,1.20654874526e-53
3.551,3.12461718872,0.359968720779,95.2387741791,1.07121187682,1.16141776279e-53
3.552,3.12550927657,0.358669716706,95.239950196,1.0676641534,1.11797473097e-53
3.553,3.12640159801,0.35737857367,95.2411094319,1.06413743388,1.07615652514e-53
3.554,3.12729356811,0.356087183394,95.2422512955,1.06060738456,1.03590238107e-53
3.555,3.12818458862,0.354787371914,95.2433748476,1.05704944196,9.97153806717e-54
3.556,3.12907464549,0.353479073723,95.2444796005,1.05346338389,9.59854497251e-54
3.557,3.12996372959,0.352162293594,95.2455650591,1.04984919923,9.23950253296e-54
3.558,3.13085183163,0.350837036294,95.2466307153,1.04620687689,8.89388902198e-54
3.559,3.13173940552,0.349509571224,95.2476768878,1.04255525605,8.56120222251e-54
3.56,3.13262696704,0.348186908163,95.2487999734,1.03891647326,8.24095869744e-54
3.561,3.13351457266,0.346869788318,95.2499586671,1.03529231427,7.9326930875e-54
3.562,3.13440222403,0.345558208577,95.2510991424,1.03168219768,7.63595743529e-54
3.563,3.13528992279,0.344252165829,95.252221355,1.02808613073,7.3503205346e-54
3.564,3.13617751431,0.342949583295,95.2533250569,1.02449787269,7.07536730411e-54
3.565,3.13706479782,0.341647806115,95.2544098411,1.0209094322,6.81069818444e-54
3.566,3.13795172716,0.340346254589,95.2554754287,1.01731906388,6.55592855779e-54
3.567,3.13883829963,0.339044928593,95.2565215875,1.01372676802,6.31068818924e-54
3.568,3.1397245125,0.337743827999,95.2575966382,1.01013305983,6.07462068895e-54
3.569,3.1406101546,0.3364402402,95.2587546903,1.00653032661,5.84738299451e-54
3.57,3.14149490126,0.335130023752,95.259893104,1.0029049765,5.62864487256e-54
3.571,3.14237863293,0.333811752008,95.2610112738,0.999252682557,5.41808843913e-54
3.572,3.14326133945,0.33248542948,95.2621086539,0.995573434245,5.21540769784e-54
3.573,3.14414301043,0.331151060675,95.2631846836,0.991867221026,5.02030809544e-54
3.574,3.14502389842,0.329812006857,95.2642392046,0.988144176502,4.83250609386e-54
3.575,3.14590451067,0.328474813557,95.2652726535,0.984424073753,4.65172875839e-54
3.576,3.14678509721,0.327142665881,95.2663322995,0.980717034015,4.47771336119e-54
3.577,3.14766565919,0.325815561007,95.267481844,0.977023712641,4.31020699955e-54
3.578,3.14854619777,0.324493496115,95.268611117,0.97334297871,4.14896622863e-54
3.579,3.14942672343,0.323176584475,95.26972004,0.969675190089,3.99375670766e-54
3.58,3.15030726363,0.321865148843,95.2708085625,0.966021339225,3.84435285964e-54
3.581,3.15118783691,0.320559395714,95.2718766375,0.962382067807,3.70053754353e-54
3.582,3.15206844509,0.319259321914,95.272924203,0.95875738327,3.56210173886e-54
3.583,3.15294909006,0.317964924273,95.2739511976,0.955147293044,3.42884424208e-54
3.584,3.15382969388,0.316675222036,95.2750223458,0.951549490049,3.30057137419e-54
3.585,3.15470982443,0.315384928714,95.276164821,0.947948232615,3.17709669944e-54
3.586,3.15558912318,0.314089738349,95.2772861334,0.944329542621,3.05824075443e-54
3.587,3.15646758178,0.312789653673,95.2783858048,0.940693413656,2.94383078742e-54
3.588,3.15734519174,0.311484677415,95.2794633453,0.937039839316,2.8337005073e-54
3.589,3.15822194443,0.3101748123,95.2805182525,0.933368813197,2.72768984205e-54
3.59,3.15909873262,0.308870832358,95.28155148,0.929713030589,2.62564470615e-54
3.591,3.15997646503,0.307583521225,95.2825645813,0.926105259043,2.52741677674e-54
3.592,3.16085515593,0.306312885225,95.2836640717,0.922546595247,2.43286327807e-54
3.593,3.1617348183,0.305058915073,95.2847965533,0.919036530345,2.34184677414e-54
3.594,3.16261546514,0.303821601495,95.2859095946,0.915574572835,2.25423496897e-54
3.595,3.16349754899,0.302606080511,95.2870041023,0.912176386191,2.16990051438e-54
3.596,3.16438164143,0.301418794636,95.2880814154,0.908861627472,2.08872082501e-54
3.597,3.1652678792,0.300261037512,95.2891425686,0.905634316648,2.01057790017e-54
3.598,3.16615628723,0.299132792725,95.2901884876,0.902494492349,1.93535815239e-54
3.599,3.16704689008,0.298034043871,95.2912201023,0.899442193183,1.86295224241e-54
3.6,3.16793879316,0.296954220698,95.2923123123,0.896446033552,1.79325492029e-54
3.601,3.16883042284,0.295875135779,95.2934541475,0.893450586952,1.72616487252e-54
3.602,3.16972110878,0.294789165656,95.2945781972,0.890432005997,1.66158457475e-54
3.603,3.1706108421,0.293696314149,95.2956839937,0.887390281676,1.59942015013e-54
3.604,3.17149961374,0.29259658508,95.2967710572,0.884325404986,1.53958123292e-54
3.605,3.17238700855,0.291485405221,95.2978383277,0.881223411527,1.48198083712e-54
3.606,3.17327184467,0.290349662441,95.2988833044,0.878044274944,1.42653523017e-54
3.607,3.17415333108,0.289180828918,95.2999034171,0.874761903163,1.37316381117e-54
3.608,3.17503143032,0.287978922999,95.3009313063,0.871376566924,1.32178899388e-54
3.609,3.17590610327,0.286743963013,95.3020599624,0.867889082305,1.27233609387e-54
3.61,3.17677740003,0.285476970878,95.3031635006,0.864301329902,1.22473322009e-54
3.611,3.17764617505,0.284187811531,95.3042411358,0.860643341133,1.17891117035e-54
3.612,3.17851320554,0.282885340837,95.3052925108,0.856942104166,1.13480333075e-54
3.613,3.17937847043,0.281569566166,95.3063165939,0.853197601589,1.09234557894e-54
3.614,3.18024194812,0.280240494882,95.3073123169,0.849409815998,1.05147619089e-54
3.615,3.18110361644,0.278898134342,95.3082862885,0.845578798447,1.01213575123e-54
3.616,3.18196415556,0.277550038502,95.3094036331,0.841729071604,9.74267066856e-55
3.617,3.18282439338,0.276205197932,95.3104941567,0.837886602862,9.37815083894e-55
3.618,3.18368446372,0.274865051627,95.311557726,0.834055805307,9.02726807636e-55
3.619,3.18454436682,0.273529596991,95.3125941238,0.830236685078,8.68951225554e-55
3.62,3.18540410291,0.272198831432,95.3136031315,0.826429248312,8.36439233164e-55
3.621,3.18626381797,0.270874279045,95.314584774,0.822638177376,8.05143562661e-55
3.622,3.18712377479,0.269558652379,95.3155836592,0.818872182415,7.75018714237e-55
3.623,3.18798409401,0.268253135802,95.3166919037,0.815135700737,7.46020889948e-55
3.624,3.18884478333,0.266957723734,95.3177739401,0.811427574896,7.18107930074e-55
3.625,3.18970585052,0.2656724106,95.3188298464,0.807747818109,6.91239251841e-55
3.626,3.190567313,0.26439728888,95.3198597203,0.804096744314,6.65375790447e-55
3.627,3.1914292146,0.263132717383,95.3208637127,0.800475484904,6.4047994229e-55
3.628,3.19229159023,0.261878956666,95.3218419915,0.79688487118,6.16515510315e-55
3.629,3.19315444891,0.260636000769,95.3228625262,0.793325481753,5.93447651411e-55
3.63,3.19401779974,0.259403843741,95.323966281,0.789797661342,5.71242825769e-55
3.631,3.19488165188,0.25818247963,95.3250450584,0.786300518344,5.49868748142e-55
3.632,3.1957454942,0.256966730134,95.326098395,0.782818177385,5.29294340918e-55
3.633,3.19660878459,0.25575120697,95.3271254328,0.779334097122,5.09489688955e-55
3.634,3.19747149624,0.254535697188,95.3281257229,0.775847623616,4.90425996105e-55
3.635,3.19833362356,0.253320200779,95.3290988289,0.772358756885,4.72075543356e-55
3.636,3.1991951609,0.252104717736,95.3301233345,0.768868134341,4.5441164855e-55
3.637,3.20005567216,0.250885071445,95.331219466,0.765363069024,4.37408627604e-55
3.638,3.2009144659,0.249654701609,95.3322874134,0.761822564866,4.21041757172e-55
3.639,3.20177127194,0.248411228148,95.3333258067,0.7582392638,4.05287238721e-55
3.64,3.20262606422,0.247154658261,95.3343333955,0.754613148685,3.90122163934e-55
3.641,3.20347881595,0.245884999143,95.3353088825,0.750944202392,3.75524481416e-55
